title,alt_title,type,description,genre,author,artist,rate,image,released
Unorthodox Spiritualist,"Taoist Spiritualist, Exorcist",Manhua,"Dengan perintah gurunya dia adalah satusatunya bibit yang tersisa di gerbang melawan iblis dunia ini saja yang dikenal sebagai South City Little Monster Road Tidak ada metode matriks mantra yang dibiarkan sendirian dan Master Zhen Chuan Ling Quan Sword harus dikuasai tetapi musuh jauh lebih kuat dari yang dia kira Jalan untuk membunuh setan harus dilalui tanpa rasa takut

 Post Views 7","Action, Fantasy, Horror",7.00,-,0.0,https://komikcast.cz/wp-content/uploads/2020/02/sdasd321dghjkk.jpg?w=225&q=50,2019
Oshi ni Uso wo Chikadzuite shimaimashita,Aku Berbohong demi Idolku,Manga,"Ruka berbohong tentang menjadi penggemar sehingga dia bisa dekat dengan Idolanya Ren

 Post Views 7","Comedy, Romance, Slice of Life",Yui Arimura,-,7.9,https://komikcast.cz/wp-content/uploads/2020/06/dsad21321dsoshino.jpg?w=225&q=50,2020
Until The Tall Kouhai (Girl) and the Short Senpai (Boy) Develops a Romance,H!gh & Low,Manga,"Dia menusuk tinggi badannya dan memperlakukannya seperti anak kecil tapi tunggu sepertinya Senpai pendek memujinya dan gadis itu tergelincir Dengan hubungan seperti itu bagaimana mereka berdua bisa membangun perasaan romantis mereka 
Ini adalah Gadis Kouhai junior  tinggi  nakal yang bermainmain dengan senpai pendek

 Post Views 5","Comedy, Romance, School Life",7.00,-,0.0,https://komikcast.cz/wp-content/uploads/2020/06/sad232dsad.jpg?w=225&q=50,2020
Hirunaka no Ryuusei,"Hirunaka no Ryusei, Daytime Shooting Star, Cookie Girl Cream Boy, Tsuyu Kaoru, A Love Story in Moist Rainy Days, Heroine no Ryuusei, More than Words",Manga,"Gadis desa lima belas tahun Suzume Yosano harus pindah ke Tokyo untuk tinggal bersama pamannya karena pengalihan ayahnya Dia menabrak seorang pria misterius yang akhirnya membawanya ke tempat pamannya setelah dia hilang Ternyata Suzume akan melihat dia jauh lebih sering sekali ia mulai sekolah karena  dia guru wali kelas nya 

 Post Views 5","Comedy, Romance, School Life, Shoujo, Slice of Life",Yamamori Mika,-,8.4,https://komikcast.cz/wp-content/uploads/2018/12/hryunak2.jpg?w=225&q=50,2011
Magic Domain Mercenary,魔域佣兵,Manhua,"Seorang anak setengah iblis yang selamat dari wilayah tak berpenghuni dan seorang gadis cantik yang bersumpah untuk melindungi dunia manusia untuk melindungi rumahnya bersama mereka Mereka terlibat dalam pertempuran dunia yang bernama Magic Domain Mercenary

 Post Views 6","Action, Comedy, Fantasy, Martial Arts, Romance",Feng Xuan (Story & Art),-,7.8,https://komikcast.cz/wp-content/uploads/2019/05/2321eeddsmagicdomanqo-e1565055042568.jpg?w=225&q=50,2018
Domestic na Kanojo,Dome x Kano,Manga,"Malam ini Natsuo kehilangan keperjakaannya pasangannya namanya rui dan dia bertemu dengannya hari ini dia yang membuat Natsuo kehilangan keperjakaannya yang hanya karena ingin merasakan apa itu hubungan seks dia tak ingin memulai hubungan apapun tidak juga peduli dengan perasaan Natsuo setelahnya Natsuo merasa bersalah kehilangan keperjakannya dengan seorang gadis yang bahkan dia tak mengenalnya seperti dia menghianati gadis yang disukainya yang merupakan guru di smanya hina cinta segitiga yang rumitpun terbentuk setelah natsuo rui dan hina berakhir menjadi bagian dari keluarga yang sama
 
 

 Post Views 20","Drama, Ecchi, Romance, School, Shounen","Sasuga, Kei (Story & Art)",-,7.77,https://komikcast.cz/wp-content/uploads/2020/06/13681v28.5-e1607746589847.jpeg?w=225&q=50,"Apr 23, 2014"
Jiuxing Tianchen,,Manhua,"Seorang Tuan Muda dari keluarga Ye mengalami kejadian yang menerikan seluruh keluarganya dibunuh oleh keluarga lain karena dendam terhadap orang tuanya

 Post Views 7","Action, Adventure, Martial Arts",Man Shen Gong Chuang,-,7.0,https://komikcast.cz/wp-content/uploads/2019/12/Jiuxing-Tianchen.jpg?w=225&q=50,2018
My Sister From Japan,,Manhua,"ayah tibatiba menikah lagi dan siswa sma yang kejam huo tlanlin tibatiba memiliki dua saudara perempuan lagi dari jepang namun kedua saudari tianjiang ini memiliki rahasia yang luar biasa bagaimana huo tianlin bergaul dengan mereka apa yang akan mereka pikirkan tentang huo tlanlin diadaptasl dari coolsmith my sister is from japan

 Post Views 8","Action, Comedy, School",Touch Island,-,7.0,https://komikcast.cz/wp-content/uploads/2020/04/fromjadpan.jpg?w=225&q=50,2020
Metalial Story,,Manga,"Metalia sebuah dunia dimana makhluk mekanik yang disebut gear berada para kolektor adalah para pemburu gear seorang anak lelaki datang ke Metaria namanya adalah Nill dia  punya rahasia with the right arm of the machine tangan kanan adalah mesin ini kisah seseorang yang mencari takdirnya

 Post Views 6","Action, Fantasy, Sci-Fi",相賀マコト,-,7.0,https://komikcast.cz/wp-content/uploads/2020/06/metaliasdsotu.jpg?w=225&q=50,2020
I was Wrong,間違っていたのは俺だったんだ,Manga,"Furuya merenungkan kematian pacarnya Sara

 Post Views 7","Horror, One-Shot, Romance",Hakuri,-,7.0,https://komikcast.cz/wp-content/uploads/2020/06/iwasrwedsda-e1591594493828.png?w=225&q=50,"Jun 28, 2020"
The Strongest Cultivation APP,,Manhua,"ledakan petir yang menyambar cukup besar Merubah perangkat lunak ponsel Selama dia memiliki koin emas GP Jimat harta karun dapat dibeli sesuka hati dan Kekuatan Menyembunyikan diri Bocah nakal yang biasa Han Wu sejak saat itu memulai jalan penanaman perkotaan dengan bantuan Sistem Belanja Dunia Baru Mengubah hidupnya

 Post Views 11","Action, Comedy, Fantasy, Romance, School Life",Bó yì dòngmàn,-,7.9,https://komikcast.cz/wp-content/uploads/2020/04/dsadwewqappdsd.jpg?w=225&q=50,2020
Princess Wars,公主战争,Manhwa,"Setelah sang Putri meninggal jiwa memasuki permainan taruhan hidup Dia akan menjadi Putri Kacang terkenal dan putriputri lain dalam dongeng yang akan mengejar satusatunya pangeran Hanya seorang putri yang telah berhasil menikahi seorang pangeran yang dapat kembali ke dunia nyata dan melanjutkan hidupnya dan menerima bonus besar Bagaimana dia bisa melawan putri yang kuat untuk merebut cinta pangeran 

 Post Views 7","Fantasy, Harem, Romance, Shoujo","Hu Jing, Luo Jie",-,7.0,https://komikcast.cz/wp-content/uploads/2020/05/princewars.jpg?w=225&q=50,2020
Never Dead,"Luo Jiawen, Great Hand, 绝命异人",Manhua,"Ledakan nuklir menghasilkan kebangkitan mutan mengungkap kisah seru perjuangan untuk hidup berdampingan secara damai

 Post Views 10","Action, Adventure, Shounen, Supernatural","Luo Jiawen, Great Hand",-,7.7,https://komikcast.cz/wp-content/uploads/2019/07/324ffffffffffffaasccc.jpg?w=225&q=50,2018
A Story About a Perfect Girl Gradually Breaking Down,Kanpeki na Onnanoko ga Bukkowareru Hanashi,Manga,"Minamino Himeka adalah perwujudan fisik dari kata sempurna dan dia menaruh perhatian pada Natsumekun yang tidak benarbenar tertarik padanya Hanya bagaimana Himeka akan membuat Natsumekun jatuh cinta padanya

 Post Views 6","Comedy, Romance, School Life",Itona,-,7.0,https://komikcast.cz/wp-content/uploads/2020/06/dsad3123-e1591366468351.jpg?w=225&q=50,2020
12 Suicidal Children,"12 no Shinitai Kodomo-tachi, 12 no Shinitai Kodomotachi, 12 Suicidal Children, 十二人の死にたい子どもたち",Manga,"Kisah ini adalah misteri ruang terkunci di mana 12 anak pergi ke rumah sakit yang ditinggalkan untuk menyerah pada hidup Di ruangan tempat mereka bertemu seorang bocah lelaki sudah terbaring mati dan tidak ada yang tahu siapa dia

 Post Views 5","Mystery, Psychological, Seinen, Thriller",UBUKATA Tow,-,7.0,https://komikcast.cz/wp-content/uploads/2020/06/49774-e1613621239829.jpg?w=225&q=50,2020
Mondaiji ni Katenai Onna no Ko no Hanashi,"The Story of a Girl Who Can't Deal with a Problem Child, Ryou Kataomoi no 2-ri no Hanashi. The Story of the Unrequited Love of Two People, 両片想いの2人の話, 問題児に勝てない女の子の話, 搞不定问题儿的女孩子",Manga,"Eiji dan Mako adalah teman sekelas Mako menantang dirinya sendiri dengan menjaga Eiji tetap dijalurnya karena ia adalah anak yang agak bermasalah Namun sebanyak yang dikeluhkannya Eiji lebih menghargai usahanya daripada yang disadarinya dan jika dipikirpikir dia mungkin tidak semerepotkan seperti yang dipermasalahkannya

 Post Views 5","Comedy, Romance, School Life, Slice of Life",Byte (Story & Art),-,7.0,https://komikcast.cz/wp-content/uploads/2020/05/xZqweqdsfdssa.jpg?w=225&q=50,2020
Jiken Jaken!,じけんじゃけん！,Manga,"Gadis SMA pecinta misteri yang cantik dan berbakat dengan adik kelas lakilaki yang memecahkan misteri bersama setiap hari disekolah

 Post Views 5","Comedy, Mystery, School, Seinen","Yasuda, Kousuke (Story & Art)",-,6.78,https://komikcast.cz/wp-content/uploads/2020/06/jiknadasda-e1591187030253.jpg?w=225&q=50,"Dec 04, 2015"
Love is a Cherry Color,"Lian Shi Ying Caose, Love is a Cherry Color, Love is a Рrimula Color, Love Like Cherry Blossoms, Sakura's Love,",Manhua,"Mereka berdua saling mengetahui rahasia satu sama lain sang pria adalah pria terkeren di sekolah dan sang wanita adalah pembuat onar di kelas Mereka berdua melakukan perjanjian untuk menjaga rahasia satu sama lain dan setelah perjanjian itu selesai mereka akan jadi orang asing Tapi sang pria menawarkan bantuan pada sang wanita untuk mengakui cinta pada orang yang dia sukai disaat yang bersamaan Apa ini beneran Apakah dia menggoda sang gadis Atau

 Post Views 9","Comedy, Drama, Romance, School Life, Shoujo, Slice of Life","Han Xu, ManYu, Yuanqi Gongchang",-,7.9,https://komikcast.cz/wp-content/uploads/2019/09/Love-is-a-Cherry-Color.jpg?w=225&q=50,2018
Touhou – Yuusha Reimu to Maou Remilia (Doujinshi),Reima Sang Pahlawan dan Remillia Sang Raja Iblis,Manga,Post Views 6,"Comedy, Fantasy",hyura,-,7.0,https://komikcast.cz/wp-content/uploads/2020/06/49620-compressed.jpg?w=225&q=50,2020
A Story About a Girl Who Pretended to Have a Frank Personality to Get Close to Her Crush,フランクな子を演じて好きな人に近づこうとする話,Manga,Post Views 8,"Romance, School Life, Slice of Life",Harunatsu Akito,-,7.0,https://komikcast.cz/wp-content/uploads/2020/06/sadasd23214sadsfds-e1591017648252.jpg?w=225&q=50,2020
A Simple Way to Make a Tsundere Girlfriend Show Affection,人前ではツンツンしちゃうツンデレ彼女を、簡単にデレさせる方法,Manga,"A cute oneshot tentang cara membuat pacar tsundere bisa mengungkapkan kejujurannya

 Post Views 8","Comedy, One-Shot, Romance",KFR,-,7.0,https://komikcast.cz/wp-content/uploads/2020/06/romancekomady-e1590974295263.jpg?w=225&q=50,2020
Area no Kishi,エリアの騎士,Manga,"Believing himself to be useless at football Aizawa Kakeru opts to become the manager of his schools football team while his brother Suguru is its ace and is even good enough to represent Japan However Kakeru may be harbouring a strong talent within himself that only Suguru can see and the two often get into arguments over Kakerus denial of his skills Things are made more complicated with the return of Nana an old playmate of theirs that Kakeru has a crush on Join the brothers in their journey to the national and even international championships

 Post Views 7","Comedy, Drama, School Life, Shounen, Sports",Tsukiyama Kaya,-,7.69,https://komikcast.cz/wp-content/uploads/2019/07/a22313kish21.jpg?w=225&q=50,"Apr 26, 2006"
Shengzun,Shengzun,Manhua,"Seorang bocah sampah memperoleh pedang sihir dan memulai transformasi sendiri tetapi dalam proses menjadi lebih kuat ia hampir tersesat Hati aslinya tidak pernah berubah untuk melindungi orang yang dia cintai mematuhi jalan di dalam hatinya dan akhirnya menyerah pada pedang sihir menjadi orang suci terkuat

 Post Views 7","Action, Adventure, Fantasy, Martial Arts",?,-,7.9,https://komikcast.cz/wp-content/uploads/2020/02/seksdasda313.jpg?w=225&q=50,2019
Apartment Ghost,,Manga,"Seorang pria muda dengan hati baja hidup dengan hantu setelah dia pindah ke apartemen properti khusus mengikuti rekomendasi pamannya

 Post Views 5","Comedy, Slice of Life, Supernatural",isshii13,-,7.0,https://komikcast.cz/wp-content/uploads/2020/05/dsad21esdasd-e1590828933413.jpg?w=225&q=50,2020
The Girl Who Does Not Show Any Facial Expression,,Manga,"Cerita ini berkisah tentang Yotsuyakun yang jatuh cinta dengan teman sekelasnya dia adalah Shiroganesan namun sayangnya Yotsuyakun tak dapat membaca ekspresi wajahnya sama sekali karena itu Yotsuyakun pun berusaha mencari tahu mengapa dia seperti itu

 Post Views 4","Comedy, Mystery, Romance, Shounen",Byte,-,7.0,https://komikcast.cz/wp-content/uploads/2020/05/faciasdla132eaga-e1590752490700.jpg?w=225&q=50,2020
Parasol Alliance,ぱらそる同盟,Manga,"Menceritakan seorang MC yang mempunyai adik kembar yang selalu unggul dalam semua hal dibandingkan dirinya Si MC ini nembak seorang cewek tapi salah nyimpen surat cinta yang ada dia malah nyimpen surat cinta di tempat sepatu kembaran gebetannya Yap dua cowok kembar dan dua cewek kembar Karena sang adik gebetannya tau dia menyukai kakaknya dia membantu si MC ngegaet gebetannya tapi dibaliknya ada suatu syarat Bagaimana kisahnya Mari kita saksikan bersama mimin Komikcast 

 Post Views 8","Comedy, One-Shot, Romance, School Life",Amami,-,8.0,https://komikcast.cz/wp-content/uploads/2020/05/asfafd23raSf121rfa-e1590621433571.jpg?w=225&q=50,2020
Martial Legacy,传武,Manhua,"Seorang anak lakilaki bernama Shi Shan dan adik perempuannya dipersembahkan sebagai kurban untuk setan yang telah menghantui desa mereka Mereka diselamatkan oleh seorang seniman bela diri yang mengusir setan Dia mengambil saudarasaudara sebagai muridnya dan mengajar mereka seni kultivasi dan tentang setan yang tinggal di dunia ini
 

 Post Views 9","Action, Fantasy, Historical, Martial Arts, Seinen","GK工坊 (Story) , Blacksad黑猫 (Art)",-,7.0,https://komikcast.cz/wp-content/uploads/2019/03/Martial-Legacy.jpg?w=225&q=50,2016
Yugen’s All-Ghouls Homeroom,"Yugen to Jorei Gakkyu, Yugen's All-Ghouls Classroom, ユーゲンと女霊学級",Manga,"oneshoot spesial oleh sang duet yang berada di belakang karya shoukugeki no souma

 Post Views 4","Action, Ecchi, Horror, One-Shot, School Life, Shounen, Supernatural",TSUKUDA Yuuto,-,7.0,https://komikcast.cz/wp-content/uploads/2020/05/dasda231adasda.jpg?w=225&q=50,2020
Wo Zai Hougong Dang Ju Ju,"Wo Zai Hougong Dang Ju Ju Bahasa Indonesia I'm a Tyrant in His Majesty's Harem, I'm becoming a Master of the Imperial Palace!, Princess in the Prince's Harem",Manhua,"Wei Yi Yi adalah salah satu wanita paling cantik dan berbakat di kerajaan Setelah dipanggil jelek oleh Kaisar dia memutuskan untuk membalas dendam dengan mengecatnya dengan cara yang paling jelek dan paling konyol Dia tidak berencana untuk pelukis utama istana memperhatikannya dan memintanya untuk menjadi muridnya 

 Post Views 7","Comedy, Drama, Gender Bender, Historical, Romance, Shoujo",Zhi Zhen,-,7.0,https://komikcast.cz/wp-content/uploads/2020/03/wozaidsdoojoko-e1585177781534.jpg?w=225&q=50,2018
"Tsubasa-chan, Kimi wa. Macchingu shita Onna wa Satsujinki","Tsubasa-chan, You’re... My Killer Match ?, ツバサちゃん、君は　マッチングした女は殺人鬼 Genres: Romance , Schoo",Manga,"Seorang mahasiswa yang membosankan satusatunya kenyamanan Sousukekun terletak pada pengiriman pesan Tsubasachan seorang gadis yang ditemuinya di aplikasi kencan Gadis yang manis dan baik berbicara dengannya hanya mengarah pada halhal baik untuk Sousuke Tapi siapa sebenarnya Tsubasachan
Selama perpesanan mereka secara kebetulan ketika mengirim pesan biasa Sousuke membuka tirai untuk bermain neraka sendiri
Gadis yang ditakdirkan Tsubasachan telah bersiap untuk menghancurkan segalanya Maka mulailah kisah ketegangan yang tak terduga

 Post Views 7","Mature, Romance, School Life, Seinen, Thriller",Fukuoka Reona,-,7.9,https://komikcast.cz/wp-content/uploads/2020/04/tSubasatanysan.jpg?w=225&q=50,2020
"Dentist-San, Your Boobs Are Touching Me!","Dentist-san, It’s Poking Me!, Haisha-san, Atattemasu!, 歯医者さん、あタってます！",Manga,"Kisah si Yakuza tak tergoyahkan dan Mbak dokter gigi yang sadistik

 Post Views 10","Comedy, Ecchi, Romance, Shounen, Shounen Ai, Slice of Life",YAMAZAKI Shou (山崎将,-,7.9,https://komikcast.cz/wp-content/uploads/2020/05/destdusadsan2-e1590402222571.jpg?w=225&q=50,2020
Bokura wa Minna Kawaisou,僕らはみんな河合荘,Manga,"Bercerita tentang Usa Kazunari yang baru memasuki masa SMAnya dan berencana untuk hidup mandiri dan mencari ketenangan dengan tinggal sendiri Suatu hari di perpustakaan sekolahnya Usa melihat seorang senpai misterius yang menarik hatinya Dan begitu sampai di Kawaisou tempat kostnya Usa begitu terkejut dan bahagia ketika mengetahui Ritsu Kawai senpai yang dilihatnya tadi ternyata juga tinggal disana Namun ketenangan yang diharapkan Usa ternyata tinggal menjadi angan ketika mengetahui bahwa Kawaisou adalah kosan yang dihuni oleh penghunipenghuni yang unik dengan keunikankeunikan dan masalahmasalah mereka masingmasing yang akan membuat hidup Usa lebih aneh seru dan lebih berwarna
 

 Post Views 11","Comedy, Romance, School, Seinen, Slice of Life","Miyahara, Ruri (Story & Art)",-,8.2,https://komikcast.cz/wp-content/uploads/2019/08/3e213esdfdsgsg.jpg?w=225&q=50,"Apr 30, 2010"
L.O.R.D: Legend of Ravaging Dynasties,Legend of Ravaging Dynasties,Manhua,"Daratan Odin dipisahkan menjadi empat kabupaten di masingmasing kehidupan sekelompok penguasa jiwa melindungi daerah mereka dengan kekuatan jiwa mereka Tujuh dari mereka yang paling kuat dikenal sebagai Noble Lords Kisah dimulai dari asal mula air Kekaisaran Aslan Qi Ling telah menjadi busboy di sebuah penginapan sejak ia masih muda dan secara tidak sadar menjinakkan binatang buas legendaris Cang Xue Zhi Ya dalam pertempuran antara para penguasa jiwa Yin Chen datang atas perintah para Pendeta Perak untuk menerima dia sebagai muridnya Dengan bantuannya Qi Ling menuju ke Makam Jiwa untuk mencari senjata jiwanya namun karena dia tidak bisa duduk diam seperti yang diperintahkan tuannya dia memasuki Makam Jiwa bersama Tianshu Youhua dan Guishen Lianquan Setelah petualangan berisiko di Makam Jiwa ia dimarahi oleh tuannya Pada saat yang sama konspirasi lain yang telah lama ada dalam karyakarya dalam Kekaisaran Aslan secara bertahap mengungkapkan dirinya







 Post Views 7","Action, Adventure, Comedy, Fantasy, Supernatural","Guo Jingming, Ah Ying",-,7.1,https://komikcast.cz/wp-content/uploads/2019/05/lord.jpg?w=225&q=50,2019
